Vg, I
0.0,1e-07
0.00500500500501,-2e-07
0.01001001001,-2e-07
0.015015015015,-2e-07
0.02002002002,-2e-07
0.025025025025,-2e-07
0.03003003003,-2e-07
0.035035035035,-2e-07
0.04004004004,-2e-07
0.045045045045,-2e-07
0.0500500500501,-1e-07
0.0550550550551,-1e-07
0.0600600600601,-1e-07
0.0650650650651,-1e-07
0.0700700700701,-1e-07
0.0750750750751,-1e-07
0.0800800800801,-1e-07
0.0850850850851,-1e-07
0.0900900900901,-1e-07
0.0950950950951,-1e-07
0.1001001001,-1e-07
0.105105105105,-1e-07
0.11011011011,-1e-07
0.115115115115,-1e-07
0.12012012012,-1e-07
0.125125125125,-1e-07
0.13013013013,-1e-07
0.135135135135,-1e-07
0.14014014014,-1e-07
0.145145145145,-1e-07
0.15015015015,-1e-07
0.155155155155,-1e-07
0.16016016016,-1e-07
0.165165165165,-1e-07
0.17017017017,-1e-07
0.175175175175,-1e-07
0.18018018018,-1e-07
0.185185185185,-1e-07
0.19019019019,-1e-07
0.195195195195,-1e-07
0.2002002002,-1e-07
0.205205205205,-1e-07
0.21021021021,-1e-07
0.215215215215,-1e-07
0.22022022022,-1e-07
0.225225225225,-1e-07
0.23023023023,-1e-07
0.235235235235,-1e-07
0.24024024024,-1e-07
0.245245245245,-1e-07
0.25025025025,-1e-07
0.255255255255,-1e-07
0.26026026026,-1e-07
0.265265265265,-1e-07
0.27027027027,-1e-07
0.275275275275,-1e-07
0.28028028028,-1e-07
0.285285285285,-1e-07
0.29029029029,-1e-07
0.295295295295,-1e-07
0.3003003003,-1e-07
0.305305305305,-1e-07
0.31031031031,-1e-07
0.315315315315,-1e-07
0.32032032032,-1e-07
0.325325325325,-1e-07
0.33033033033,-1e-07
0.335335335335,-1e-07
0.34034034034,-1e-07
0.345345345345,-1e-07
0.35035035035,-1e-07
0.355355355355,-1e-07
0.36036036036,-1e-07
0.365365365365,-1e-07
0.37037037037,-1e-07
0.375375375375,-1e-07
0.38038038038,-1e-07
0.385385385385,-1e-07
0.39039039039,-1e-07
0.395395395395,-1e-07
0.4004004004,-1e-07
0.405405405405,-1e-07
0.41041041041,-1e-07
0.415415415415,-1e-07
0.42042042042,-1e-07
0.425425425425,-1e-07
0.43043043043,-1e-07
0.435435435435,-1e-07
0.44044044044,-1e-07
0.445445445445,-1e-07
0.45045045045,-1e-07
0.455455455455,-1e-07
0.46046046046,-1e-07
0.465465465465,-1e-07
0.47047047047,-1e-07
0.475475475475,0.0
0.48048048048,0.0
0.485485485485,0.0
0.49049049049,0.0
0.495495495495,0.0
0.500500500501,0.0
0.505505505506,0.0
0.510510510511,1e-07
0.515515515516,1e-07
0.520520520521,1e-07
0.525525525526,1e-07
0.530530530531,2e-07
0.535535535536,2e-07
0.540540540541,2e-07
0.545545545546,2e-07
0.550550550551,3e-07
0.555555555556,3e-07
0.560560560561,3e-07
0.565565565566,4e-07
0.570570570571,4e-07
0.575575575576,4e-07
0.580580580581,5e-07
0.585585585586,5e-07
0.590590590591,6e-07
0.595595595596,6e-07
0.600600600601,7e-07
0.605605605606,7e-07
0.610610610611,8e-07
0.615615615616,9e-07
0.620620620621,9e-07
0.625625625626,1e-06
0.630630630631,1.1e-06
0.635635635636,1.1e-06
0.640640640641,1.1e-06
0.645645645646,1.2e-06
0.650650650651,1.3e-06
0.655655655656,1.3e-06
0.660660660661,1.4e-06
0.665665665666,1.5e-06
0.670670670671,1.5e-06
0.675675675676,1.6e-06
0.680680680681,1.7e-06
0.685685685686,1.8e-06
0.690690690691,1.8e-06
0.695695695696,1.9e-06
0.700700700701,2e-06
0.705705705706,2e-06
0.710710710711,2.1e-06
0.715715715716,2.2e-06
0.720720720721,2.3e-06
0.725725725726,2.3e-06
0.730730730731,2.4e-06
0.735735735736,2.5e-06
0.740740740741,2.6e-06
0.745745745746,2.7e-06
0.750750750751,2.7e-06
0.755755755756,2.8e-06
0.760760760761,2.9e-06
0.765765765766,3e-06
0.770770770771,3.1e-06
0.775775775776,3.1e-06
0.780780780781,3.2e-06
0.785785785786,3.3e-06
0.790790790791,3.4e-06
0.795795795796,3.5e-06
0.800800800801,3.5e-06
0.805805805806,3.6e-06
0.810810810811,3.7e-06
0.815815815816,3.8e-06
0.820820820821,3.9e-06
0.825825825826,3.9e-06
0.830830830831,4e-06
0.835835835836,4.1e-06
0.840840840841,4.2e-06
0.845845845846,4.2e-06
0.850850850851,4.3e-06
0.855855855856,4.4e-06
0.860860860861,4.5e-06
0.865865865866,4.6e-06
0.870870870871,4.7e-06
0.875875875876,4.7e-06
0.880880880881,4.8e-06
0.885885885886,4.9e-06
0.890890890891,5e-06
0.895895895896,5.1e-06
0.900900900901,5.1e-06
0.905905905906,5.2e-06
0.910910910911,5.3e-06
0.915915915916,5.4e-06
0.920920920921,5.5e-06
0.925925925926,5.5e-06
0.930930930931,5.6e-06
0.935935935936,5.7e-06
0.940940940941,5.8e-06
0.945945945946,5.9e-06
0.950950950951,5.9e-06
0.955955955956,6e-06
0.960960960961,6.1e-06
0.965965965966,6.2e-06
0.970970970971,6.3e-06
0.975975975976,6.4e-06
0.980980980981,6.5e-06
0.985985985986,6.5e-06
0.990990990991,6.6e-06
0.995995995996,6.7e-06
1.001001001,6.8e-06
1.00600600601,6.9e-06
1.01101101101,7e-06
1.01601601602,7e-06
1.02102102102,7.1e-06
1.02602602603,7.2e-06
1.03103103103,7.3e-06
1.03603603604,7.4e-06
1.04104104104,7.4e-06
1.04604604605,7.5e-06
1.05105105105,7.6e-06
1.05605605606,7.7e-06
1.06106106106,7.8e-06
1.06606606607,7.8e-06
1.07107107107,7.9e-06
1.07607607608,8e-06
1.08108108108,8.1e-06
1.08608608609,8.2e-06
1.09109109109,8.2e-06
1.0960960961,8.3e-06
1.1011011011,8.4e-06
1.10610610611,8.5e-06
1.11111111111,8.6e-06
1.11611611612,8.7e-06
1.12112112112,8.7e-06
1.12612612613,8.8e-06
1.13113113113,8.9e-06
1.13613613614,9e-06
1.14114114114,9e-06
1.14614614615,9.1e-06
1.15115115115,9.2e-06
1.15615615616,9.3e-06
1.16116116116,9.4e-06
1.16616616617,9.4e-06
1.17117117117,9.5e-06
1.17617617618,9.6e-06
1.18118118118,9.7e-06
1.18618618619,9.7e-06
1.19119119119,9.8e-06
1.1961961962,9.9e-06
1.2012012012,9.9e-06
1.20620620621,1e-05
1.21121121121,1.01e-05
1.21621621622,1.02e-05
1.22122122122,1.03e-05
1.22622622623,1.03e-05
1.23123123123,1.04e-05
1.23623623624,1.05e-05
1.24124124124,1.06e-05
1.24624624625,1.07e-05
1.25125125125,1.07e-05
1.25625625626,1.08e-05
1.26126126126,1.09e-05
1.26626626627,1.1e-05
1.27127127127,1.11e-05
1.27627627628,1.11e-05
1.28128128128,1.12e-05
1.28628628629,1.13e-05
1.29129129129,1.14e-05
1.2962962963,1.14e-05
1.3013013013,1.15e-05
1.30630630631,1.16e-05
1.31131131131,1.17e-05
1.31631631632,1.17e-05
1.32132132132,1.18e-05
1.32632632633,1.19e-05
1.33133133133,1.19e-05
1.33633633634,1.2e-05
1.34134134134,1.21e-05
1.34634634635,1.22e-05
1.35135135135,1.23e-05
1.35635635636,1.23e-05
1.36136136136,1.24e-05
1.36636636637,1.25e-05
1.37137137137,1.26e-05
1.37637637638,1.26e-05
1.38138138138,1.27e-05
1.38638638639,1.28e-05
1.39139139139,1.29e-05
1.3963963964,1.29e-05
1.4014014014,1.3e-05
1.40640640641,1.31e-05
1.41141141141,1.31e-05
1.41641641642,1.32e-05
1.42142142142,1.33e-05
1.42642642643,1.34e-05
1.43143143143,1.35e-05
1.43643643644,1.35e-05
1.44144144144,1.36e-05
1.44644644645,1.37e-05
1.45145145145,1.38e-05
1.45645645646,1.38e-05
1.46146146146,1.39e-05
1.46646646647,1.4e-05
1.47147147147,1.4e-05
1.47647647648,1.41e-05
1.48148148148,1.42e-05
1.48648648649,1.43e-05
1.49149149149,1.43e-05
1.4964964965,1.44e-05
1.5015015015,1.45e-05
1.50650650651,1.46e-05
1.51151151151,1.46e-05
1.51651651652,1.47e-05
1.52152152152,1.48e-05
1.52652652653,1.48e-05
1.53153153153,1.49e-05
1.53653653654,1.5e-05
1.54154154154,1.51e-05
1.54654654655,1.51e-05
1.55155155155,1.52e-05
1.55655655656,1.53e-05
1.56156156156,1.54e-05
1.56656656657,1.54e-05
1.57157157157,1.55e-05
1.57657657658,1.56e-05
1.58158158158,1.56e-05
1.58658658659,1.57e-05
1.59159159159,1.58e-05
1.5965965966,1.58e-05
