Vg, I
0.0,1.22e-08
0.00500500500501,6.4e-09
0.01001001001,5e-09
0.015015015015,4.3e-09
0.02002002002,3.4e-09
0.025025025025,3.1e-09
0.03003003003,2.7e-09
0.035035035035,2.4e-09
0.04004004004,2.1e-09
0.045045045045,1.7e-09
0.0500500500501,1.6e-09
0.0550550550551,1.5e-09
0.0600600600601,1.3e-09
0.0650650650651,1.4e-09
0.0700700700701,1.3e-09
0.0750750750751,9e-10
0.0800800800801,8e-10
0.0850850850851,1e-09
0.0900900900901,7e-10
0.0950950950951,7e-10
0.1001001001,5e-10
0.105105105105,7e-10
0.11011011011,7e-10
0.115115115115,4e-10
0.12012012012,3e-10
0.125125125125,3e-10
0.13013013013,3e-10
0.135135135135,4e-10
0.14014014014,3e-10
0.145145145145,2e-10
0.15015015015,2e-10
0.155155155155,0.0
0.16016016016,-2e-10
0.165165165165,1e-10
0.17017017017,3e-10
0.175175175175,-3e-10
0.18018018018,-3e-10
0.185185185185,1e-10
0.19019019019,0.0
0.195195195195,3e-10
0.2002002002,-5e-10
0.205205205205,2e-10
0.21021021021,-4e-10
0.215215215215,-1e-10
0.22022022022,-4e-10
0.225225225225,-5e-10
0.23023023023,-4e-10
0.235235235235,-2e-10
0.24024024024,-7e-10
0.245245245245,-9e-10
0.25025025025,-8e-10
0.255255255255,-9e-10
0.26026026026,-1e-09
0.265265265265,-1.3e-09
0.27027027027,-1.5e-09
0.275275275275,-1.3e-09
0.28028028028,-1.8e-09
0.285285285285,-2.2e-09
0.29029029029,-2.3e-09
0.295295295295,-2.6e-09
0.3003003003,-2.9e-09
0.305305305305,-2.9e-09
0.31031031031,-3.8e-09
0.315315315315,-3.9e-09
0.32032032032,-4.6e-09
0.325325325325,-5.2e-09
0.33033033033,-5.7e-09
0.335335335335,-6.5e-09
0.34034034034,-7.4e-09
0.345345345345,-8.3e-09
0.35035035035,-9.7e-09
0.355355355355,-1.05e-08
0.36036036036,-1.21e-08
0.365365365365,-1.33e-08
0.37037037037,-1.54e-08
0.375375375375,-1.71e-08
0.38038038038,-1.94e-08
0.385385385385,-2.23e-08
0.39039039039,-2.51e-08
0.395395395395,-2.82e-08
0.4004004004,-3.17e-08
0.405405405405,-3.59e-08
0.41041041041,-4.02e-08
0.415415415415,-4.54e-08
0.42042042042,-5.12e-08
0.425425425425,-5.72e-08
0.43043043043,-6.5e-08
0.435435435435,-7.31e-08
0.44044044044,-8.24e-08
0.445445445445,-9.28e-08
0.45045045045,-1.047e-07
0.455455455455,-1.181e-07
0.46046046046,-1.329e-07
0.465465465465,-1.5e-07
0.47047047047,-1.688e-07
0.475475475475,-1.898e-07
0.48048048048,-2.2e-07
0.485485485485,-2.47e-07
0.49049049049,-2.77e-07
0.495495495495,-3.11e-07
0.500500500501,-3.49e-07
0.505505505506,-3.91e-07
0.510510510511,-4.37e-07
0.515515515516,-4.88e-07
0.520520520521,-5.44e-07
0.525525525526,-6.05e-07
0.530530530531,-6.72e-07
0.535535535536,-7.44e-07
0.540540540541,-8.24e-07
0.545545545546,-9.11e-07
0.550550550551,-1.006e-06
0.555555555556,-1.108e-06
0.560560560561,-1.219e-06
0.565565565566,-1.339e-06
0.570570570571,-1.467e-06
0.575575575576,-1.607e-06
0.580580580581,-1.757e-06
0.585585585586,-1.917e-06
0.590590590591,-2.13e-06
0.595595595596,-2.31e-06
0.600600600601,-2.51e-06
0.605605605606,-2.72e-06
0.610610610611,-2.95e-06
0.615615615616,-3.19e-06
0.620620620621,-3.44e-06
0.625625625626,-3.71e-06
0.630630630631,-3.99e-06
0.635635635636,-4.29e-06
0.640640640641,-4.61e-06
0.645645645646,-4.93e-06
0.650650650651,-5.27e-06
0.655655655656,-5.63e-06
0.660660660661,-6e-06
0.665665665666,-6.38e-06
0.670670670671,-6.79e-06
0.675675675676,-7.21e-06
0.680680680681,-7.65e-06
0.685685685686,-8.1e-06
0.690690690691,-8.57e-06
0.695695695696,-9.06e-06
0.700700700701,-9.57e-06
0.705705705706,-1.01e-05
0.710710710711,-1.065e-05
0.715715715716,-1.122e-05
0.720720720721,-1.18e-05
0.725725725726,-1.241e-05
0.730730730731,-1.303e-05
0.735735735736,-1.368e-05
0.740740740741,-1.434e-05
0.745745745746,-1.502e-05
0.750750750751,-1.578e-05
0.755755755756,-1.65e-05
0.760760760761,-1.724e-05
0.765765765766,-1.799e-05
0.770770770771,-1.877e-05
0.775775775776,-1.954e-05
0.780780780781,-2.07e-05
0.785785785786,-2.14e-05
0.790790790791,-2.22e-05
0.795795795796,-2.31e-05
0.800800800801,-2.4e-05
0.805805805806,-2.49e-05
0.810810810811,-2.58e-05
0.815815815816,-2.67e-05
0.820820820821,-2.77e-05
0.825825825826,-2.86e-05
0.830830830831,-2.96e-05
0.835835835836,-3.06e-05
0.840840840841,-3.17e-05
0.845845845846,-3.28e-05
0.850850850851,-3.39e-05
0.855855855856,-3.5e-05
0.860860860861,-3.61e-05
0.865865865866,-3.73e-05
0.870870870871,-3.85e-05
0.875875875876,-3.96e-05
0.880880880881,-4.08e-05
0.885885885886,-4.21e-05
0.890890890891,-4.34e-05
0.895895895896,-4.46e-05
