Vg, I
0.0,6.6e-09
0.00500500500501,5.2e-09
0.01001001001,4e-09
0.015015015015,3.2e-09
0.02002002002,2.9e-09
0.025025025025,2.6e-09
0.03003003003,2.3e-09
0.035035035035,1.5e-09
0.04004004004,1.7e-09
0.045045045045,1.2e-09
0.0500500500501,1.1e-09
0.0550550550551,1.2e-09
0.0600600600601,9e-10
0.0650650650651,8e-10
0.0700700700701,8e-10
0.0750750750751,7e-10
0.0800800800801,6e-10
0.0850850850851,6e-10
0.0900900900901,3e-10
0.0950950950951,5e-10
0.1001001001,4e-10
0.105105105105,6e-10
0.11011011011,2e-10
0.115115115115,3e-10
0.12012012012,1e-10
0.125125125125,4e-10
0.13013013013,3e-10
0.135135135135,1e-10
0.14014014014,1e-10
0.145145145145,-3e-10
0.15015015015,-2e-10
0.155155155155,1e-10
0.16016016016,-1e-10
0.165165165165,-2e-10
0.17017017017,-2e-10
0.175175175175,-1e-10
0.18018018018,-1e-10
0.185185185185,0.0
0.19019019019,-2e-10
0.195195195195,-4e-10
0.2002002002,-5e-10
0.205205205205,-3e-10
0.21021021021,-4e-10
0.215215215215,-4e-10
0.22022022022,-4e-10
0.225225225225,-6e-10
0.23023023023,-7e-10
0.235235235235,-9e-10
0.24024024024,-7e-10
0.245245245245,-1.1e-09
0.25025025025,-9e-10
0.255255255255,-1.2e-09
0.26026026026,-1.5e-09
0.265265265265,-1.7e-09
0.27027027027,-1.7e-09
0.275275275275,-1.8e-09
0.28028028028,-2e-09
0.285285285285,-2.1e-09
0.29029029029,-2.3e-09
0.295295295295,-2.8e-09
0.3003003003,-2.9e-09
0.305305305305,-3.3e-09
0.31031031031,-3.9e-09
0.315315315315,-4.2e-09
0.32032032032,-4.8e-09
0.325325325325,-5.2e-09
0.33033033033,-5.9e-09
0.335335335335,-6.3e-09
0.34034034034,-7.6e-09
0.345345345345,-8.6e-09
0.35035035035,-9.6e-09
0.355355355355,-1.08e-08
0.36036036036,-1.27e-08
0.365365365365,-1.4e-08
0.37037037037,-1.58e-08
0.375375375375,-1.8e-08
0.38038038038,-2.06e-08
0.385385385385,-2.31e-08
0.39039039039,-2.59e-08
0.395395395395,-2.9e-08
0.4004004004,-3.3e-08
0.405405405405,-3.71e-08
0.41041041041,-4.18e-08
0.415415415415,-4.7e-08
0.42042042042,-5.29e-08
0.425425425425,-5.96e-08
0.43043043043,-6.72e-08
0.435435435435,-7.56e-08
0.44044044044,-8.52e-08
0.445445445445,-9.59e-08
0.45045045045,-1.081e-07
0.455455455455,-1.219e-07
0.46046046046,-1.371e-07
0.465465465465,-1.549e-07
0.47047047047,-1.74e-07
0.475475475475,-1.954e-07
0.48048048048,-2.27e-07
0.485485485485,-2.54e-07
0.49049049049,-2.85e-07
0.495495495495,-3.2e-07
0.500500500501,-3.58e-07
0.505505505506,-4.01e-07
0.510510510511,-4.48e-07
0.515515515516,-5e-07
0.520520520521,-5.57e-07
0.525525525526,-6.19e-07
0.530530530531,-6.86e-07
0.535535535536,-7.6e-07
0.540540540541,-8.4e-07
0.545545545546,-9.28e-07
0.550550550551,-1.024e-06
0.555555555556,-1.127e-06
0.560560560561,-1.239e-06
0.565565565566,-1.358e-06
0.570570570571,-1.488e-06
0.575575575576,-1.626e-06
0.580580580581,-1.775e-06
0.585585585586,-1.935e-06
0.590590590591,-2.15e-06
0.595595595596,-2.33e-06
0.600600600601,-2.52e-06
0.605605605606,-2.74e-06
0.610610610611,-2.96e-06
0.615615615616,-3.2e-06
0.620620620621,-3.45e-06
0.625625625626,-3.71e-06
0.630630630631,-3.99e-06
0.635635635636,-4.28e-06
0.640640640641,-4.59e-06
0.645645645646,-4.91e-06
0.650650650651,-5.25e-06
0.655655655656,-5.6e-06
0.660660660661,-5.96e-06
0.665665665666,-6.34e-06
0.670670670671,-6.73e-06
0.675675675676,-7.15e-06
0.680680680681,-7.58e-06
0.685685685686,-8.02e-06
0.690690690691,-8.48e-06
0.695695695696,-8.96e-06
0.700700700701,-9.45e-06
0.705705705706,-9.97e-06
0.710710710711,-1.051e-05
0.715715715716,-1.106e-05
0.720720720721,-1.163e-05
0.725725725726,-1.222e-05
0.730730730731,-1.283e-05
0.735735735736,-1.345e-05
0.740740740741,-1.41e-05
0.745745745746,-1.476e-05
0.750750750751,-1.55e-05
0.755755755756,-1.62e-05
0.760760760761,-1.692e-05
0.765765765766,-1.765e-05
0.770770770771,-1.84e-05
0.775775775776,-1.915e-05
0.780780780781,-1.99e-05
0.785785785786,-2.11e-05
0.790790790791,-2.18e-05
0.795795795796,-2.26e-05
0.800800800801,-2.35e-05
0.805805805806,-2.43e-05
0.810810810811,-2.52e-05
0.815815815816,-2.61e-05
0.820820820821,-2.7e-05
0.825825825826,-2.8e-05
0.830830830831,-2.89e-05
0.835835835836,-2.99e-05
0.840840840841,-3.09e-05
0.845845845846,-3.2e-05
0.850850850851,-3.3e-05
0.855855855856,-3.41e-05
0.860860860861,-3.52e-05
0.865865865866,-3.63e-05
0.870870870871,-3.75e-05
0.875875875876,-3.86e-05
0.880880880881,-3.98e-05
0.885885885886,-4.1e-05
0.890890890891,-4.22e-05
0.895895895896,-4.34e-05
0.900900900901,-4.47e-05
0.905905905906,-4.59e-05
0.910910910911,-4.72e-05
0.915915915916,-4.84e-05
0.920920920921,-4.97e-05
0.925925925926,-5.1e-05
